Filial,Placa_Veiculo,Descricao_POI,Data_Entrada,Data_Saida,Data_Atualizacao,Status,Duracao,Customer_Child_Id,Vehicle_Id,Fence_Id
TLA - TRANSP. CELULOSE,SMD4F56,Balanca de Entrada - MS,05/08/2025 21:35:52,05/08/2025 21:37:54,05/08/2025 22:37:59,Saiu da cerca,2m,37775,603242,153971
TLA - TRANSP. CELULOSE,JBK3C91,TRAJETO PA X APARECIDA 1,05/08/2025 19:44:36,05/08/2025 20:21:38,05/08/2025 22:37:59,Saiu da cerca,37m,42098,612344,69019
RIBAS,RKS8B70,TRAJETO PA X APARECIDA 1,05/08/2025 21:02:36,05/08/2025 21:37:46,05/08/2025 22:37:49,Saiu da cerca,35m,41774,620724,69019
TLA - TRANSP. CELULOSE,RKS8B70,TRAJETO PA X APARECIDA 1,05/08/2025 21:02:36,05/08/2025 21:37:46,05/08/2025 22:37:49,Saiu da cerca,35m,41774,620724,69019
RIBAS,SEL8J17,PROJETO PIATA,05/08/2025 19:49:38,05/08/2025 21:36:55,05/08/2025 22:37:44,Saiu da cerca,1h 47m,37775,573268,173448
RIBAS,RJS6E44,TRAJETO PA,05/08/2025 21:34:10,05/08/2025 21:37:36,05/08/2025 22:37:44,Saiu da cerca,3m,42098,608863,69013
RIBAS,SGC5D57,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 21:36:58,,05/08/2025 22:37:44,Entrou na cerca,,40227,581868,123488
TLA - TRANSP. CELULOSE,SEL8J17,PROJETO PIATA,05/08/2025 19:49:38,05/08/2025 21:36:55,05/08/2025 22:37:44,Saiu da cerca,1h 47m,37775,573268,173448
TLA - TRANSP. CELULOSE,RJS6E44,TRAJETO PA,05/08/2025 21:34:10,05/08/2025 21:37:36,05/08/2025 22:37:44,Saiu da cerca,3m,42098,608863,69013
TLA - TRANSP. CELULOSE,SGC5D57,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 21:36:58,,05/08/2025 22:37:44,Entrou na cerca,,40227,581868,123488
RIBAS,SEP8C54,TROCA D TURNO BRASILA,05/08/2025 21:29:31,05/08/2025 21:37:33,05/08/2025 22:37:39,Saiu da cerca,8m,40224,577331,124556
TLA - TRANSP. CELULOSE,SEP8C54,TROCA D TURNO BRASILA,05/08/2025 21:29:31,05/08/2025 21:37:33,05/08/2025 22:37:39,Saiu da cerca,8m,40224,577331,124556
RIBAS,JBK3C91,TRAJETO PA X APARECIDA 2,05/08/2025 18:49:24,05/08/2025 19:44:36,05/08/2025 22:37:34,Saiu da cerca,55m,42098,612344,69021
RIBAS,RTU1A42,PA Celulose,04/08/2025 20:22:27,04/08/2025 20:29:00,05/08/2025 22:37:34,Saiu da cerca,6m,40455,581275,94377
RIBAS,RTU1A42,TRAJETO PA,04/08/2025 20:29:00,04/08/2025 20:29:44,05/08/2025 22:37:34,Saiu da cerca,0m,40455,581275,69013
TLA - TRANSP. CELULOSE,JBK3C91,TRAJETO PA X APARECIDA 2,05/08/2025 18:49:24,05/08/2025 19:44:36,05/08/2025 22:37:34,Saiu da cerca,55m,42098,612344,69021
TLA - TRANSP. CELULOSE,RTU1A42,PA Celulose,04/08/2025 20:22:27,04/08/2025 20:29:00,05/08/2025 22:37:34,Saiu da cerca,6m,40455,581275,94377
TLA - TRANSP. CELULOSE,RTU1A42,TRAJETO PA,04/08/2025 20:29:00,04/08/2025 20:29:44,05/08/2025 22:37:34,Saiu da cerca,0m,40455,581275,69013
RIBAS,GFU2J55,PROJ SANTO ANTONIO IV,05/08/2025 19:26:58,05/08/2025 21:18:24,05/08/2025 22:37:24,Saiu da cerca,1h 51m,24469,550135,186932
TLA - TRANSP. CELULOSE,GFU2J55,PROJ SANTO ANTONIO IV,05/08/2025 19:26:58,05/08/2025 21:18:24,05/08/2025 22:37:24,Saiu da cerca,1h 51m,24469,550135,186932
RIBAS,SEP8C46,TROCA D TURNO BRASILA,05/08/2025 21:28:35,05/08/2025 21:37:09,05/08/2025 22:37:18,Saiu da cerca,8m,40224,577624,124556
TLA - TRANSP. CELULOSE,SEP8C46,TROCA D TURNO BRASILA,05/08/2025 21:28:35,05/08/2025 21:37:09,05/08/2025 22:37:18,Saiu da cerca,8m,40224,577624,124556
RIBAS,RTU1A42,TRAJETO FABRICA X PA,04/08/2025 19:35:49,04/08/2025 20:22:27,05/08/2025 22:37:08,Saiu da cerca,46m,40455,581275,69017
TLA - TRANSP. CELULOSE,RTU1A42,TRAJETO FABRICA X PA,04/08/2025 19:35:49,04/08/2025 20:22:27,05/08/2025 22:37:08,Saiu da cerca,46m,40455,581275,69017
RIBAS,FAC4C52,ACESSO FABRICA,05/08/2025 21:18:15,05/08/2025 21:31:07,05/08/2025 22:37:03,Saiu da cerca,12m,42222,610910,123486
RIBAS,FAC4C52,PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI,05/08/2025 21:20:16,05/08/2025 21:31:07,05/08/2025 22:37:03,Saiu da cerca,10m,42222,610910,152234
TLA - TRANSP. CELULOSE,FAC4C52,ACESSO FABRICA,05/08/2025 21:18:15,05/08/2025 21:31:07,05/08/2025 22:37:03,Saiu da cerca,12m,42222,610910,123486
TLA - TRANSP. CELULOSE,FAC4C52,PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI,05/08/2025 21:20:16,05/08/2025 21:31:07,05/08/2025 22:37:03,Saiu da cerca,10m,42222,610910,152234
RIBAS,JBK3C91,TRAJETO PA X APARECIDA 3,05/08/2025 18:27:00,05/08/2025 18:49:24,05/08/2025 22:36:53,Saiu da cerca,22m,42098,612344,69023
TLA - TRANSP. CELULOSE,JBK3C91,TRAJETO PA X APARECIDA 3,05/08/2025 18:27:00,05/08/2025 18:49:24,05/08/2025 22:36:53,Saiu da cerca,22m,42098,612344,69023
RIBAS,RTU1A42,Carregamento Fabrica,04/08/2025 16:40:12,04/08/2025 19:24:12,05/08/2025 22:36:38,Saiu da cerca,2h 44m,40455,581275,185186
RIBAS,RWC5I85,MONITORAMENTO-BRITA ROTATORIA,05/08/2025 21:32:25,05/08/2025 21:34:39,05/08/2025 22:36:38,Saiu da cerca,2m,24463,605737,124558
RIBAS,RWC5I85,PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI,05/08/2025 21:34:39,05/08/2025 21:36:21,05/08/2025 22:36:38,Saiu da cerca,1m,24463,605737,152234
TLA - TRANSP. CELULOSE,RTU1A42,Carregamento Fabrica,04/08/2025 16:40:12,04/08/2025 19:24:12,05/08/2025 22:36:38,Saiu da cerca,2h 44m,40455,581275,185186
TLA - TRANSP. CELULOSE,RWC5I85,MONITORAMENTO-BRITA ROTATORIA,05/08/2025 21:32:25,05/08/2025 21:34:39,05/08/2025 22:36:38,Saiu da cerca,2m,24463,605737,124558
TLA - TRANSP. CELULOSE,RWC5I85,PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI,05/08/2025 21:34:39,05/08/2025 21:36:21,05/08/2025 22:36:38,Saiu da cerca,1m,24463,605737,152234
RIBAS,JBK3C91,Descarga TAP,05/08/2025 17:48:19,05/08/2025 18:24:00,05/08/2025 22:36:33,Saiu da cerca,35m,42098,612344,186956
RIBAS,JBK3C91,FILA DESCARGA APT,05/08/2025 18:24:00,05/08/2025 18:27:00,05/08/2025 22:36:33,Saiu da cerca,3m,42098,612344,115514
TLA - TRANSP. CELULOSE,JBK3C91,Descarga TAP,05/08/2025 17:48:19,05/08/2025 18:24:00,05/08/2025 22:36:33,Saiu da cerca,35m,42098,612344,186956
TLA - TRANSP. CELULOSE,JBK3C91,FILA DESCARGA APT,05/08/2025 18:24:00,05/08/2025 18:27:00,05/08/2025 22:36:33,Saiu da cerca,3m,42098,612344,115514
RIBAS,SYD5G60,TRAJETO FABRICA X PA,05/08/2025 20:52:36,05/08/2025 21:35:57,05/08/2025 22:36:28,Saiu da cerca,43m,16622,584818,69017
RIBAS,SYD5G49,Patio Carregado INO,05/08/2025 21:04:18,05/08/2025 21:30:08,05/08/2025 22:36:28,Saiu da cerca,25m,39450,612802,185552
TLA - TRANSP. CELULOSE,SYD5G60,TRAJETO FABRICA X PA,05/08/2025 20:52:36,05/08/2025 21:35:57,05/08/2025 22:36:28,Saiu da cerca,43m,16622,584818,69017
TLA - TRANSP. CELULOSE,SYD5G49,Patio Carregado INO,05/08/2025 21:04:18,05/08/2025 21:30:08,05/08/2025 22:36:28,Saiu da cerca,25m,39450,612802,185552
RIBAS,SEP7G30,Balanca de Entrada - MS,05/08/2025 21:33:37,05/08/2025 21:35:51,05/08/2025 22:36:08,Saiu da cerca,2m,40226,576026,153971
RIBAS,RWB7C47,MONITORAMENTO-BRITA ROTATORIA,05/08/2025 21:32:37,05/08/2025 21:33:20,05/08/2025 22:36:08,Saiu da cerca,0m,24463,591063,124558
RIBAS,RWB7C47,ACESSO FABRICA,05/08/2025 21:32:37,05/08/2025 21:33:20,05/08/2025 22:36:08,Saiu da cerca,0m,24463,591063,123486
TLA - TRANSP. CELULOSE,SEP7G30,Balanca de Entrada - MS,05/08/2025 21:33:37,05/08/2025 21:35:51,05/08/2025 22:36:08,Saiu da cerca,2m,40226,576026,153971
TLA - TRANSP. CELULOSE,RWB7C47,MONITORAMENTO-BRITA ROTATORIA,05/08/2025 21:32:37,05/08/2025 21:33:20,05/08/2025 22:36:08,Saiu da cerca,0m,24463,591063,124558
TLA - TRANSP. CELULOSE,RWB7C47,ACESSO FABRICA,05/08/2025 21:32:37,05/08/2025 21:33:20,05/08/2025 22:36:08,Saiu da cerca,0m,24463,591063,123486
RIBAS,SMD4F56,DESAMARRACAO-FABRICA,05/08/2025 21:21:49,05/08/2025 21:35:52,05/08/2025 22:35:58,Saiu da cerca,14m,37775,603242,153156
TLA - TRANSP. CELULOSE,SMD4F56,DESAMARRACAO-FABRICA,05/08/2025 21:21:49,05/08/2025 21:35:52,05/08/2025 22:35:58,Saiu da cerca,14m,37775,603242,153156
RIBAS,SFU6H63,Balanca de Entrada - MS,05/08/2025 21:33:17,05/08/2025 21:35:31,05/08/2025 22:35:42,Saiu da cerca,2m,40227,602000,153971
RIBAS,RWC5I85,TUNEL HEXA,05/08/2025 21:30:53,05/08/2025 21:31:53,05/08/2025 22:35:42,Saiu da cerca,1m,24463,605737,182106
TLA - TRANSP. CELULOSE,SFU6H63,Balanca de Entrada - MS,05/08/2025 21:33:17,05/08/2025 21:35:31,05/08/2025 22:35:42,Saiu da cerca,2m,40227,602000,153971
TLA - TRANSP. CELULOSE,RWC5I85,TUNEL HEXA,05/08/2025 21:30:53,05/08/2025 21:31:53,05/08/2025 22:35:42,Saiu da cerca,1m,24463,605737,182106
RIBAS,RWC5I85,PONTO DE MONITORAMENTO-PORTAL BRASILANDI,05/08/2025 20:56:39,05/08/2025 20:58:40,05/08/2025 22:35:22,Saiu da cerca,2m,24463,605737,169458
TLA - TRANSP. CELULOSE,RWC5I85,PONTO DE MONITORAMENTO-PORTAL BRASILANDI,05/08/2025 20:56:39,05/08/2025 20:58:40,05/08/2025 22:35:22,Saiu da cerca,2m,24463,605737,169458
RIBAS,SEP7G26,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 19:43:53,05/08/2025 21:35:09,05/08/2025 22:35:17,Saiu da cerca,1h 51m,40226,576193,123488
TLA - TRANSP. CELULOSE,SEP7G26,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 19:43:53,05/08/2025 21:35:09,05/08/2025 22:35:17,Saiu da cerca,1h 51m,40226,576193,123488
RIBAS,RTU1A42,POSTO DE ABASTECIMENTO,04/08/2025 16:08:25,04/08/2025 16:28:09,05/08/2025 22:34:56,Saiu da cerca,19m,40455,581275,115742
TLA - TRANSP. CELULOSE,RTU1A42,POSTO DE ABASTECIMENTO,04/08/2025 16:08:25,04/08/2025 16:28:09,05/08/2025 22:34:56,Saiu da cerca,19m,40455,581275,115742
RIBAS,RBH3D49,SERRANA LOG,05/08/2025 17:41:58,05/08/2025 21:34:45,05/08/2025 22:34:51,Saiu da cerca,3h 52m,40227,579288,148782
RIBAS,RBH3D49,MANUTENCAO SERRANALOG,05/08/2025 18:52:53,05/08/2025 21:34:45,05/08/2025 22:34:51,Saiu da cerca,2h 41m,40227,579288,181421
RIBAS,RTU1A42,Fila abastecimento posto,04/08/2025 16:07:28,04/08/2025 16:08:25,05/08/2025 22:34:51,Saiu da cerca,0m,40455,581275,186959
TLA - TRANSP. CELULOSE,RBH3D49,SERRANA LOG,05/08/2025 17:41:58,05/08/2025 21:34:45,05/08/2025 22:34:51,Saiu da cerca,3h 52m,40227,579288,148782
TLA - TRANSP. CELULOSE,RBH3D49,MANUTENCAO SERRANALOG,05/08/2025 18:52:53,05/08/2025 21:34:45,05/08/2025 22:34:51,Saiu da cerca,2h 41m,40227,579288,181421
TLA - TRANSP. CELULOSE,RTU1A42,Fila abastecimento posto,04/08/2025 16:07:28,04/08/2025 16:08:25,05/08/2025 22:34:51,Saiu da cerca,0m,40455,581275,186959
RIBAS,RTU1A42,TRAJETO FABRICA X PA,04/08/2025 07:47:02,04/08/2025 16:00:00,05/08/2025 22:34:41,Saiu da cerca,8h 12m,40455,581275,69017
TLA - TRANSP. CELULOSE,RTU1A42,TRAJETO FABRICA X PA,04/08/2025 07:47:02,04/08/2025 16:00:00,05/08/2025 22:34:41,Saiu da cerca,8h 12m,40455,581275,69017
RIBAS,RTU1A42,Carregamento Fabrica,04/08/2025 06:42:29,04/08/2025 07:37:12,05/08/2025 22:34:32,Saiu da cerca,54m,40455,581275,185186
TLA - TRANSP. CELULOSE,RTU1A42,Carregamento Fabrica,04/08/2025 06:42:29,04/08/2025 07:37:12,05/08/2025 22:34:32,Saiu da cerca,54m,40455,581275,185186
RIBAS,RJS6E44,TRAJETO FABRICA X PA,05/08/2025 20:50:03,05/08/2025 21:34:10,05/08/2025 22:34:16,Saiu da cerca,44m,42098,608863,69017
RIBAS,SMD5A92,TROCA D TURNO BRASILA,05/08/2025 21:23:02,05/08/2025 21:34:08,05/08/2025 22:34:16,Saiu da cerca,11m,37775,603613,124556
TLA - TRANSP. CELULOSE,RJS6E44,TRAJETO FABRICA X PA,05/08/2025 20:50:03,05/08/2025 21:34:10,05/08/2025 22:34:16,Saiu da cerca,44m,42098,608863,69017
TLA - TRANSP. CELULOSE,SMD5A92,TROCA D TURNO BRASILA,05/08/2025 21:23:02,05/08/2025 21:34:08,05/08/2025 22:34:16,Saiu da cerca,11m,37775,603613,124556
RIBAS,JBJ4H88,TRAJETO PA X APARECIDA 1,05/08/2025 20:54:56,05/08/2025 21:33:59,05/08/2025 22:34:06,Saiu da cerca,39m,40455,608172,69019
TLA - TRANSP. CELULOSE,JBJ4H88,TRAJETO PA X APARECIDA 1,05/08/2025 20:54:56,05/08/2025 21:33:59,05/08/2025 22:34:06,Saiu da cerca,39m,40455,608172,69019
RIBAS,SMD4F51,TROCA D TURNO BRASILA,05/08/2025 21:31:48,05/08/2025 21:33:49,05/08/2025 22:33:56,Saiu da cerca,2m,37775,603308,124556
TLA - TRANSP. CELULOSE,SMD4F51,TROCA D TURNO BRASILA,05/08/2025 21:31:48,05/08/2025 21:33:49,05/08/2025 22:33:56,Saiu da cerca,2m,37775,603308,124556
RIBAS,SYD5G54,Enlonamento RRP,05/08/2025 21:09:23,05/08/2025 21:33:44,05/08/2025 22:33:55,Saiu da cerca,24m,39450,585061,184474
TLA - TRANSP. CELULOSE,SYD5G54,Enlonamento RRP,05/08/2025 21:09:23,05/08/2025 21:33:44,05/08/2025 22:33:55,Saiu da cerca,24m,39450,585061,184474
RIBAS,SEP7G30,DESAMARRACAO-FABRICA,05/08/2025 21:31:04,05/08/2025 21:33:37,05/08/2025 22:33:46,Saiu da cerca,2m,40226,576026,153156
TLA - TRANSP. CELULOSE,SEP7G30,DESAMARRACAO-FABRICA,05/08/2025 21:31:04,05/08/2025 21:33:37,05/08/2025 22:33:46,Saiu da cerca,2m,40226,576026,153156
RIBAS,SFV9E25,PROJ-MONTE ALTO,05/08/2025 12:56:55,05/08/2025 21:27:59,05/08/2025 22:33:41,Saiu da cerca,8h 31m,40227,598951,184402
TLA - TRANSP. CELULOSE,SFV9E25,PROJ-MONTE ALTO,05/08/2025 12:56:55,05/08/2025 21:27:59,05/08/2025 22:33:41,Saiu da cerca,8h 31m,40227,598951,184402
RIBAS,TAK8H60,FABRICA,05/08/2025 20:53:08,05/08/2025 21:33:30,05/08/2025 22:33:40,Saiu da cerca,40m,40226,600577,145299
RIBAS,TAK8H60,MONITORAMENTO-TEMPO DE PATIO,05/08/2025 20:53:08,05/08/2025 21:33:30,05/08/2025 22:33:40,Saiu da cerca,40m,40226,600577,151131
RIBAS,TAK8H60,FABRICA - SOPRADOR,05/08/2025 21:25:26,05/08/2025 21:33:30,05/08/2025 22:33:40,Saiu da cerca,8m,40226,600577,176270
TLA - TRANSP. CELULOSE,TAK8H60,FABRICA,05/08/2025 20:53:08,05/08/2025 21:33:30,05/08/2025 22:33:40,Saiu da cerca,40m,40226,600577,145299
TLA - TRANSP. CELULOSE,TAK8H60,MONITORAMENTO-TEMPO DE PATIO,05/08/2025 20:53:08,05/08/2025 21:33:30,05/08/2025 22:33:40,Saiu da cerca,40m,40226,600577,151131
TLA - TRANSP. CELULOSE,TAK8H60,FABRICA - SOPRADOR,05/08/2025 21:25:26,05/08/2025 21:33:30,05/08/2025 22:33:40,Saiu da cerca,8m,40226,600577,176270
RIBAS,RTU1A42,TRAJETO FABRICA X PA,04/08/2025 05:53:33,04/08/2025 06:33:54,05/08/2025 22:33:30,Saiu da cerca,40m,40455,581275,69017
TLA - TRANSP. CELULOSE,RTU1A42,TRAJETO FABRICA X PA,04/08/2025 05:53:33,04/08/2025 06:33:54,05/08/2025 22:33:30,Saiu da cerca,40m,40455,581275,69017
RIBAS,SFU6H63,DESAMARRACAO-FABRICA,05/08/2025 21:24:11,05/08/2025 21:33:17,05/08/2025 22:33:25,Saiu da cerca,9m,40227,602000,153156
RIBAS,RTA2D13,TRAJETO FABRICA X PA,05/08/2025 20:58:24,05/08/2025 21:03:19,05/08/2025 22:33:25,Saiu da cerca,4m,40849,605853,69017
TLA - TRANSP. CELULOSE,SFU6H63,DESAMARRACAO-FABRICA,05/08/2025 21:24:11,05/08/2025 21:33:17,05/08/2025 22:33:25,Saiu da cerca,9m,40227,602000,153156
TLA - TRANSP. CELULOSE,RTA2D13,TRAJETO FABRICA X PA,05/08/2025 20:58:24,05/08/2025 21:03:19,05/08/2025 22:33:25,Saiu da cerca,4m,40849,605853,69017
RIBAS,JBD4H09,TRAJETO PA X APARECIDA 3,05/08/2025 21:23:51,05/08/2025 21:28:26,05/08/2025 22:33:15,Saiu da cerca,4m,40456,608803,69023
TLA - TRANSP. CELULOSE,JBD4H09,TRAJETO PA X APARECIDA 3,05/08/2025 21:23:51,05/08/2025 21:28:26,05/08/2025 22:33:15,Saiu da cerca,4m,40456,608803,69023
RIBAS,RTA2D13,Carregamento Fabrica,05/08/2025 19:15:05,05/08/2025 20:58:24,05/08/2025 22:33:00,Saiu da cerca,1h 43m,40849,605853,185186
TLA - TRANSP. CELULOSE,RTA2D13,Carregamento Fabrica,05/08/2025 19:15:05,05/08/2025 20:58:24,05/08/2025 22:33:00,Saiu da cerca,1h 43m,40849,605853,185186
RIBAS,SFZ5D62,TROCA DE TURNO-SANTA RITA DO RIO PARDO,05/08/2025 20:46:01,05/08/2025 21:32:46,05/08/2025 22:32:55,Saiu da cerca,46m,40227,590230,163560
RIBAS,RTU1A42,TRAJETO PA,04/08/2025 05:50:28,04/08/2025 05:52:50,05/08/2025 22:32:55,Saiu da cerca,2m,40455,581275,69013
RIBAS,SYE7D13,Descarga INO,05/08/2025 21:30:11,05/08/2025 21:32:22,05/08/2025 22:32:55,Saiu da cerca,2m,39450,600023,169315
RIBAS,SYE7D13,Patio Vazio INO,05/08/2025 21:30:11,05/08/2025 21:32:22,05/08/2025 22:32:55,Saiu da cerca,2m,39450,600023,185554
RIBAS,RTU1A42,TRAJETO PA X APARECIDA 1,04/08/2025 05:52:50,04/08/2025 05:53:33,05/08/2025 22:32:55,Saiu da cerca,0m,40455,581275,69019
TLA - TRANSP. CELULOSE,SFZ5D62,TROCA DE TURNO-SANTA RITA DO RIO PARDO,05/08/2025 20:46:01,05/08/2025 21:32:46,05/08/2025 22:32:55,Saiu da cerca,46m,40227,590230,163560
TLA - TRANSP. CELULOSE,RTU1A42,TRAJETO PA,04/08/2025 05:50:28,04/08/2025 05:52:50,05/08/2025 22:32:55,Saiu da cerca,2m,40455,581275,69013
TLA - TRANSP. CELULOSE,SYE7D13,Descarga INO,05/08/2025 21:30:11,05/08/2025 21:32:22,05/08/2025 22:32:55,Saiu da cerca,2m,39450,600023,169315
TLA - TRANSP. CELULOSE,SYE7D13,Patio Vazio INO,05/08/2025 21:30:11,05/08/2025 21:32:22,05/08/2025 22:32:55,Saiu da cerca,2m,39450,600023,185554
TLA - TRANSP. CELULOSE,RTU1A42,TRAJETO PA X APARECIDA 1,04/08/2025 05:52:50,04/08/2025 05:53:33,05/08/2025 22:32:55,Saiu da cerca,0m,40455,581275,69019
RIBAS,SYE7D13,Descarga Inocencia,05/08/2025 20:50:29,05/08/2025 21:28:11,05/08/2025 22:32:50,Saiu da cerca,37m,39450,600023,171260
RIBAS,SYE7D13,Terminal Inocencia,05/08/2025 20:56:04,05/08/2025 21:28:11,05/08/2025 22:32:50,Saiu da cerca,32m,39450,600023,185549
RIBAS,SYE7D13,Descarga INO,05/08/2025 21:09:23,05/08/2025 21:28:11,05/08/2025 22:32:50,Saiu da cerca,18m,39450,600023,169315
RIBAS,SYE7D13,Desc. INO,05/08/2025 21:22:00,05/08/2025 21:28:11,05/08/2025 22:32:50,Saiu da cerca,6m,39450,600023,185561
TLA - TRANSP. CELULOSE,SYE7D13,Descarga Inocencia,05/08/2025 20:50:29,05/08/2025 21:28:11,05/08/2025 22:32:50,Saiu da cerca,37m,39450,600023,171260
TLA - TRANSP. CELULOSE,SYE7D13,Terminal Inocencia,05/08/2025 20:56:04,05/08/2025 21:28:11,05/08/2025 22:32:50,Saiu da cerca,32m,39450,600023,185549
TLA - TRANSP. CELULOSE,SYE7D13,Descarga INO,05/08/2025 21:09:23,05/08/2025 21:28:11,05/08/2025 22:32:50,Saiu da cerca,18m,39450,600023,169315
TLA - TRANSP. CELULOSE,SYE7D13,Desc. INO,05/08/2025 21:22:00,05/08/2025 21:28:11,05/08/2025 22:32:50,Saiu da cerca,6m,39450,600023,185561
RIBAS,RTU1A42,PA Celulose,04/08/2025 05:35:43,04/08/2025 05:50:28,05/08/2025 22:32:44,Saiu da cerca,14m,40455,581275,94377
TLA - TRANSP. CELULOSE,RTU1A42,PA Celulose,04/08/2025 05:35:43,04/08/2025 05:50:28,05/08/2025 22:32:44,Saiu da cerca,14m,40455,581275,94377
RIBAS,SES4F85,FABRICA,05/08/2025 20:56:34,05/08/2025 21:31:40,05/08/2025 22:32:40,Saiu da cerca,35m,40226,577996,145299
TLA - TRANSP. CELULOSE,SES4F85,FABRICA,05/08/2025 20:56:34,05/08/2025 21:31:40,05/08/2025 22:32:40,Saiu da cerca,35m,40226,577996,145299
RIBAS,SYD5G53,Carregamento RRp,05/08/2025 20:29:47,05/08/2025 21:32:01,05/08/2025 22:32:14,Saiu da cerca,1h 2m,39450,583522,169314
RIBAS,RTU1A42,TRAJETO PA X APARECIDA 1,04/08/2025 05:30:02,04/08/2025 05:34:27,05/08/2025 22:32:14,Saiu da cerca,4m,40455,581275,69019
RIBAS,RTU1A42,TRAJETO FABRICA X PA,04/08/2025 05:34:27,04/08/2025 05:35:43,05/08/2025 22:32:14,Saiu da cerca,1m,40455,581275,69017
TLA - TRANSP. CELULOSE,SYD5G53,Carregamento RRp,05/08/2025 20:29:47,05/08/2025 21:32:01,05/08/2025 22:32:14,Saiu da cerca,1h 2m,39450,583522,169314
TLA - TRANSP. CELULOSE,RTU1A42,TRAJETO PA X APARECIDA 1,04/08/2025 05:30:02,04/08/2025 05:34:27,05/08/2025 22:32:14,Saiu da cerca,4m,40455,581275,69019
TLA - TRANSP. CELULOSE,RTU1A42,TRAJETO FABRICA X PA,04/08/2025 05:34:27,04/08/2025 05:35:43,05/08/2025 22:32:14,Saiu da cerca,1m,40455,581275,69017
RIBAS,SMD4F53,TROCA DE TURNO SUZANO,05/08/2025 21:22:23,05/08/2025 21:32:01,05/08/2025 22:32:09,Saiu da cerca,9m,37775,603930,182104
TLA - TRANSP. CELULOSE,SMD4F53,TROCA DE TURNO SUZANO,05/08/2025 21:22:23,05/08/2025 21:32:01,05/08/2025 22:32:09,Saiu da cerca,9m,37775,603930,182104
RIBAS,RTU1A42,TRAJETO PA X APARECIDA 1,04/08/2025 04:56:51,04/08/2025 05:29:33,05/08/2025 22:32:04,Saiu da cerca,32m,40455,581275,69019
TLA - TRANSP. CELULOSE,RTU1A42,TRAJETO PA X APARECIDA 1,04/08/2025 04:56:51,04/08/2025 05:29:33,05/08/2025 22:32:04,Saiu da cerca,32m,40455,581275,69019
RIBAS,SYD5G24,Agua Clara,05/08/2025 19:21:52,05/08/2025 21:31:32,05/08/2025 22:31:39,Saiu da cerca,2h 9m,39450,593003,171261
TLA - TRANSP. CELULOSE,SYD5G24,Agua Clara,05/08/2025 19:21:52,05/08/2025 21:31:32,05/08/2025 22:31:39,Saiu da cerca,2h 9m,39450,593003,171261
RIBAS,GHG7I79,MANUTENCAO-FAXLOG POSTO DE MOLAS,05/08/2025 20:00:51,05/08/2025 21:31:05,05/08/2025 22:31:13,Saiu da cerca,1h 30m,24469,609284,153926
TLA - TRANSP. CELULOSE,GHG7I79,MANUTENCAO-FAXLOG POSTO DE MOLAS,05/08/2025 20:00:51,05/08/2025 21:31:05,05/08/2025 22:31:13,Saiu da cerca,1h 30m,24469,609284,153926
RIBAS,SLZ2D67,TUNEL HEXA,05/08/2025 21:14:12,05/08/2025 21:20:15,05/08/2025 22:31:08,Saiu da cerca,6m,22304,587031,182106
TLA - TRANSP. CELULOSE,SLZ2D67,TUNEL HEXA,05/08/2025 21:14:12,05/08/2025 21:20:15,05/08/2025 22:31:08,Saiu da cerca,6m,22304,587031,182106
RIBAS,RTU1A42,TRAJETO PA X APARECIDA 2,04/08/2025 04:04:55,04/08/2025 04:56:51,05/08/2025 22:31:03,Saiu da cerca,51m,40455,581275,69021
TLA - TRANSP. CELULOSE,RTU1A42,TRAJETO PA X APARECIDA 2,04/08/2025 04:04:55,04/08/2025 04:56:51,05/08/2025 22:31:03,Saiu da cerca,51m,40455,581275,69021
RIBAS,FCW5C43,PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI,05/08/2025 22:18:30,05/08/2025 22:19:41,05/08/2025 22:30:53,Saiu da cerca,1m,41604,605847,152234
RIBAS,FCW5C43,MONITORAMENTO-BRITA ROTATORIA,05/08/2025 22:18:54,05/08/2025 22:19:41,05/08/2025 22:30:53,Saiu da cerca,0m,41604,605847,124558
TLA - TRANSP. CELULOSE,FCW5C43,PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI,05/08/2025 22:18:30,05/08/2025 22:19:41,05/08/2025 22:30:53,Saiu da cerca,1m,41604,605847,152234
TLA - TRANSP. CELULOSE,FCW5C43,MONITORAMENTO-BRITA ROTATORIA,05/08/2025 22:18:54,05/08/2025 22:19:41,05/08/2025 22:30:53,Saiu da cerca,0m,41604,605847,124558
RIBAS,SES4F86,TROCA DE TURNO-SANTA RITA DO RIO PARDO,05/08/2025 21:24:31,05/08/2025 21:30:38,05/08/2025 22:30:48,Saiu da cerca,6m,40226,578212,163560
TLA - TRANSP. CELULOSE,SES4F86,TROCA DE TURNO-SANTA RITA DO RIO PARDO,05/08/2025 21:24:31,05/08/2025 21:30:38,05/08/2025 22:30:48,Saiu da cerca,6m,40226,578212,163560
